Year,Kommune,Species,Køn,Type,Total
2011,Faxe,Dådyr,Hun,Då,1.0
2011,Faxe,Dådyr,Han,Kalv,1.0
2011,Faxe,Dådyr,Hun,Kalv,3.0
2011,Ringsted,Dådyr,Han,Dåhjort,1.0
2011,Slagelse,Dådyr,Han,Dåhjort,3.0
2011,Slagelse,Dådyr,Han,Dåhjort,2.0
2011,Sorø,Dådyr,Han,Dåhjort,6.0
2011,Sorø,Dådyr,Han,Dåhjort,1.0
2011,Sorø,Dådyr,Hun,Då,1.0
2011,Sorø,Dådyr,Han,Kalv,2.0
2011,Lejre,Dådyr,Han,Dåhjort,1.0
2011,Lejre,Dådyr,Hun,Kalv,1.0
2011,Lolland,Dådyr,Han,Dåhjort,9.0
2011,Lolland,Dådyr,Han,Dåhjort,1.0
2011,Lolland,Dådyr,Hun,Då,9.0
2011,Lolland,Dådyr,Hun,Då,1.0
2011,Lolland,Dådyr,Han,Kalv,5.0
2011,Lolland,Dådyr,Hun,Kalv,5.0
2011,Næstved,Dådyr,Han,Dåhjort,2.0
2011,Næstved,Dådyr,Han,Dåhjort,1.0
2011,Næstved,Dådyr,Hun,Då,1.0
2011,Næstved,Dådyr,Hun,Då,2.0
2011,Næstved,Dådyr,Han,Kalv,5.0
2011,Næstved,Dådyr,Hun,Kalv,5.0
2011,Guldborgsund,Dådyr,Han,Dåhjort,6.0
2011,Guldborgsund,Dådyr,Hun,Då,5.0
2011,Guldborgsund,Dådyr,Hun,Då,4.0
2011,Guldborgsund,Dådyr,Hun,Kalv,3.0
2011,Vordingborg,Dådyr,Han,Dåhjort,1.0
2011,Vordingborg,Dådyr,Hun,Då,1.0
2011,Vordingborg,Dådyr,Hun,Då,1.0
2011,Bornholm,Dådyr,Han,Kalv,1.0
2011,Bornholm,Dådyr,Hun,Kalv,1.0
2011,Middelfart,Dådyr,Han,Kalv,1.0
2011,Middelfart,Dådyr,Hun,Kalv,1.0
2011,Assens,Dådyr,Hun,Kalv,2.0
2011,Faaborg-Midtfyn,Dådyr,Han,Dåhjort,4.0
2011,Faaborg-Midtfyn,Dådyr,Han,Dåhjort,1.0
2011,Faaborg-Midtfyn,Dådyr,Hun,Då,3.0
2011,Faaborg-Midtfyn,Dådyr,Hun,Då,1.0
2011,Faaborg-Midtfyn,Dådyr,Han,Kalv,1.0
2011,Kerteminde,Dådyr,Han,Dåhjort,2.0
2011,Kerteminde,Dådyr,Hun,Då,1.0
2011,Kerteminde,Dådyr,Han,Kalv,2.0
2011,Nyborg,Dådyr,Han,Dåhjort,2.0
2011,Nyborg,Dådyr,Hun,Kalv,1.0
2011,Svendborg,Dådyr,Han,Dåhjort,3.0
2011,Svendborg,Dådyr,Han,Dåhjort,2.0
2011,Svendborg,Dådyr,Hun,Då,1.0
2011,Svendborg,Dådyr,Han,Kalv,3.0
2011,Svendborg,Dådyr,Hun,Kalv,1.0
2011,Nordfyn,Dådyr,Han,Dåhjort,1.0
2011,Langeland,Dådyr,Han,Dåhjort,11.0
2011,Langeland,Dådyr,Han,Dåhjort,4.0
2011,Langeland,Dådyr,Hun,Då,13.0
2011,Langeland,Dådyr,Hun,Då,4.0
2011,Langeland,Dådyr,Han,Kalv,6.0
2011,Langeland,Dådyr,Hun,Kalv,7.0
2011,Billund,Dådyr,Han,Dåhjort,3.0
2011,Billund,Dådyr,Han,Kalv,1.0
2011,Sønderborg,Dådyr,Han,Dåhjort,2.0
2011,Sønderborg,Dådyr,Hun,Då,3.0
2011,Sønderborg,Dådyr,Hun,Då,1.0
2011,Sønderborg,Dådyr,Hun,Kalv,1.0
2011,Varde,Dådyr,Hun,Då,1.0
2011,Vejen,Dådyr,Han,Dåhjort,1.0
2011,Aabenraa,Dådyr,Han,Dåhjort,3.0
2011,Aabenraa,Dådyr,Han,Dåhjort,2.0
2011,Aabenraa,Dådyr,Hun,Då,1.0
2011,Aabenraa,Dådyr,Hun,Då,1.0
2011,Aabenraa,Dådyr,Han,Kalv,1.0
2011,Horsens,Dådyr,Han,Dåhjort,2.0
2011,Horsens,Dådyr,Hun,Då,1.0
2011,Horsens,Dådyr,Hun,Kalv,1.0
2011,Herning,Dådyr,Han,Dåhjort,1.0
2011,Herning,Dådyr,Han,Dåhjort,1.0
2011,Syddjurs,Dådyr,Han,Dåhjort,2.0
2011,Syddjurs,Dådyr,Hun,Då,2.0
2011,Syddjurs,Dådyr,Hun,Då,1.0
2011,Syddjurs,Dådyr,Han,Kalv,1.0
2011,Syddjurs,Dådyr,Hun,Kalv,2.0
2011,Norddjurs,Dådyr,Han,Dåhjort,6.0
2011,Norddjurs,Dådyr,Han,Dåhjort,1.0
2011,Norddjurs,Dådyr,Hun,Då,6.0
2011,Norddjurs,Dådyr,Hun,Då,2.0
2011,Norddjurs,Dådyr,Han,Kalv,5.0
2011,Norddjurs,Dådyr,Hun,Kalv,5.0
2011,Favrskov,Dådyr,Hun,Kalv,2.0
2011,Randers,Dådyr,Han,Dåhjort,4.0
2011,Randers,Dådyr,Han,Dåhjort,1.0
2011,Randers,Dådyr,Hun,Då,1.0
2011,Silkeborg,Dådyr,Han,Dåhjort,2.0
2011,Silkeborg,Dådyr,Hun,Då,1.0
2011,Silkeborg,Dådyr,Han,Kalv,1.0
2011,Samsø,Dådyr,Han,Dåhjort,1.0
2011,Samsø,Dådyr,Hun,Kalv,1.0
2011,Skanderborg,Dådyr,Han,Dåhjort,1.0
2011,Ringkøbing-Skjern,Dådyr,Han,Dåhjort,1.0
2011,Ringkøbing-Skjern,Dådyr,Han,Dåhjort,1.0
2011,Ringkøbing-Skjern,Dådyr,Hun,Kalv,2.0
2011,Hedensted,Dådyr,Hun,Då,1.0
2011,Hedensted,Dådyr,Han,Kalv,1.0
2011,Skive,Dådyr,Han,Dåhjort,1.0
2011,Skive,Dådyr,Han,Dåhjort,4.0
2011,Skive,Dådyr,Hun,Då,2.0
2011,Skive,Dådyr,Han,Kalv,1.0
2011,Skive,Dådyr,Hun,Kalv,1.0
2011,Viborg,Dådyr,Han,Dåhjort,3.0
2011,Viborg,Dådyr,Han,Dåhjort,2.0
2011,Viborg,Dådyr,Hun,Då,2.0
2011,Viborg,Dådyr,Hun,Då,1.0
2011,Viborg,Dådyr,Han,Kalv,2.0
2011,Viborg,Dådyr,Hun,Kalv,1.0
2011,Frederikshavn,Dådyr,Han,Dåhjort,1.0
2011,Frederikshavn,Dådyr,Han,Dåhjort,1.0
2011,Frederikshavn,Dådyr,Hun,Då,2.0
2011,Frederikshavn,Dådyr,Hun,Då,1.0
2011,Frederikshavn,Dådyr,Han,Kalv,1.0
2011,Vesthimmerland,Dådyr,Han,Dåhjort,2.0
2011,Vesthimmerland,Dådyr,Han,Dåhjort,3.0
2011,Vesthimmerland,Dådyr,Hun,Då,5.0
2011,Vesthimmerland,Dådyr,Han,Kalv,7.0
2011,Vesthimmerland,Dådyr,Hun,Kalv,5.0
2011,Mariagerfjord,Dådyr,Han,Dåhjort,1.0
2011,Mariagerfjord,Dådyr,Hun,Kalv,2.0
2011,Jammerbugt,Dådyr,Han,Dåhjort,1.0
2011,Hjørring,Dådyr,Han,Dåhjort,3.0
2011,Hjørring,Dådyr,Hun,Då,2.0
2011,Hjørring,Dådyr,Hun,Då,1.0
2011,Hjørring,Dådyr,Han,Kalv,1.0
2011,Hjørring,Dådyr,Hun,Kalv,1.0
2012,Dragør,Dådyr,Han,Dåhjort,2.0
2012,Dragør,Dådyr,Hun,Då,3.0
2012,Lyngby-Taarbæk,Dådyr,Han,Dåhjort,2.0
2012,Lyngby-Taarbæk,Dådyr,,Kalv,4.0
2012,Tårnby,Dådyr,Hun,Då,3.0
2012,Tårnby,Dådyr,Hun,Då,1.0
2012,Tårnby,Dådyr,Han,Kalv,2.0
2012,Tårnby,Dådyr,Hun,Kalv,1.0
2012,Tårnby,Dådyr,,Kalv,2.0
2012,Fredensborg,Dådyr,Han,Dåhjort,1.0
2012,Fredensborg,Dådyr,Han,Dåhjort,1.0
2012,Fredensborg,Dådyr,,Kalv,2.0
2012,Helsingør,Dådyr,Han,Dåhjort,1.0
2012,Hillerød,Dådyr,Han,Dåhjort,2.0
2012,Hillerød,Dådyr,Han,Dåhjort,1.0
2012,Hillerød,Dådyr,Hun,Då,2.0
2012,Hillerød,Dådyr,Hun,Då,2.0
2012,Hillerød,Dådyr,Han,Kalv,3.0
2012,Hillerød,Dådyr,Hun,Kalv,4.0
2012,Hillerød,Dådyr,,Kalv,1.0
2012,Egedal,Dådyr,Han,Dåhjort,1.0
2012,Egedal,Dådyr,Hun,Då,1.0
2012,Frederikssund,Dådyr,Hun,Då,1.0
2012,Frederikssund,Dådyr,Hun,Då,1.0
2012,Frederikssund,Dådyr,Han,Kalv,1.0
2012,Køge,Dådyr,Han,Dåhjort,3.0
2012,Køge,Dådyr,Han,Dåhjort,1.0
2012,Køge,Dådyr,Hun,Då,1.0
2012,Køge,Dådyr,Hun,Kalv,1.0
2012,Køge,Dådyr,,Kalv,1.0
2012,Halsnæs,Dådyr,Han,Dåhjort,2.0
2012,Halsnæs,Dådyr,Hun,Då,1.0
2012,Roskilde,Dådyr,Han,Dåhjort,3.0
2012,Roskilde,Dådyr,Han,Dåhjort,2.0
2012,Roskilde,Dådyr,Hun,Då,1.0
2012,Roskilde,Dådyr,Hun,Då,2.0
2012,Roskilde,Dådyr,Han,Kalv,1.0
2012,Gribskov,Dådyr,Han,Dåhjort,2.0
2012,Gribskov,Dådyr,Han,Dåhjort,10.0
2012,Gribskov,Dådyr,Hun,Då,12.0
2012,Gribskov,Dådyr,Hun,Då,6.0
2012,Gribskov,Dådyr,Hun,Då,7.0
2012,Gribskov,Dådyr,Han,Kalv,3.0
2012,Gribskov,Dådyr,,Kalv,9.0
2012,Holbæk,Dådyr,Han,Dåhjort,3.0
2012,Holbæk,Dådyr,Han,Dåhjort,4.0
2012,Holbæk,Dådyr,Han,Dåhjort,1.0
2012,Holbæk,Dådyr,Hun,Då,3.0
2012,Holbæk,Dådyr,Hun,Då,1.0
2012,Holbæk,Dådyr,Hun,Då,3.0
2012,Holbæk,Dådyr,Han,Kalv,1.0
2012,Holbæk,Dådyr,Hun,Kalv,5.0
2012,Holbæk,Dådyr,,Kalv,1.0
2012,Faxe,Dådyr,Han,Dåhjort,7.0
2012,Faxe,Dådyr,Han,Dåhjort,5.0
2012,Faxe,Dådyr,Hun,Då,3.0
2012,Faxe,Dådyr,Hun,Då,1.0
2012,Faxe,Dådyr,Han,Kalv,2.0
2012,Faxe,Dådyr,Hun,Kalv,5.0
2012,Faxe,Dådyr,,Kalv,4.0
2012,Kalundborg,Dådyr,Han,Dåhjort,1.0
2012,Kalundborg,Dådyr,Hun,Då,2.0
2012,Kalundborg,Dådyr,Han,Kalv,1.0
2012,Kalundborg,Dådyr,Hun,Kalv,1.0
2012,Ringsted,Dådyr,Han,Dåhjort,7.0
2012,Ringsted,Dådyr,Han,Dåhjort,2.0
2012,Ringsted,Dådyr,Hun,Då,5.0
2012,Ringsted,Dådyr,Hun,Kalv,4.0
2012,Ringsted,Dådyr,,Kalv,1.0
2012,Slagelse,Dådyr,Han,Dåhjort,9.0
2012,Slagelse,Dådyr,Han,Dåhjort,2.0
2012,Slagelse,Dådyr,Han,Dåhjort,1.0
2012,Slagelse,Dådyr,Hun,Då,6.0
2012,Slagelse,Dådyr,Hun,Då,2.0
2012,Slagelse,Dådyr,Han,Kalv,3.0
2012,Slagelse,Dådyr,Hun,Kalv,4.0
2012,Slagelse,Dådyr,,Kalv,1.0
2012,Stevns,Dådyr,Han,Dåhjort,1.0
2012,Stevns,Dådyr,Hun,Då,1.0
2012,Sorø,Dådyr,Han,Dåhjort,9.0
2012,Sorø,Dådyr,Han,Dåhjort,6.0
2012,Sorø,Dådyr,Han,Dåhjort,1.0
2012,Sorø,Dådyr,Hun,Då,19.0
2012,Sorø,Dådyr,Hun,Då,2.0
2012,Sorø,Dådyr,Hun,Då,8.0
2012,Sorø,Dådyr,Han,Kalv,13.0
2012,Sorø,Dådyr,Hun,Kalv,10.0
2012,Sorø,Dådyr,,Kalv,6.0
2012,Lejre,Dådyr,Han,Dåhjort,4.0
2012,Lejre,Dådyr,Han,Dåhjort,2.0
2012,Lejre,Dådyr,Han,Dåhjort,1.0
2012,Lejre,Dådyr,Hun,Då,1.0
2012,Lejre,Dådyr,Hun,Då,1.0
2012,Lejre,Dådyr,Han,Kalv,2.0
2012,Lejre,Dådyr,Hun,Kalv,2.0
2012,Lejre,Dådyr,,Kalv,1.0
2012,Lolland,Dådyr,Han,Dåhjort,21.0
2012,Lolland,Dådyr,Han,Dåhjort,15.0
2012,Lolland,Dådyr,Han,Dåhjort,8.0
2012,Lolland,Dådyr,Hun,Då,16.0
2012,Lolland,Dådyr,Hun,Då,2.0
2012,Lolland,Dådyr,Hun,Då,12.0
2012,Lolland,Dådyr,Han,Kalv,9.0
2012,Lolland,Dådyr,Hun,Kalv,10.0
2012,Lolland,Dådyr,,Kalv,7.0
2012,Næstved,Dådyr,Han,Dåhjort,8.0
2012,Næstved,Dådyr,Han,Dåhjort,6.0
2012,Næstved,Dådyr,Han,Dåhjort,4.0
2012,Næstved,Dådyr,Hun,Då,2.0
2012,Næstved,Dådyr,Hun,Då,5.0
2012,Næstved,Dådyr,Hun,Då,8.0
2012,Næstved,Dådyr,Han,Kalv,9.0
2012,Næstved,Dådyr,Hun,Kalv,17.0
2012,Næstved,Dådyr,,Kalv,13.0
2012,Guldborgsund,Dådyr,Han,Dåhjort,22.0
2012,Guldborgsund,Dådyr,Han,Dåhjort,2.0
2012,Guldborgsund,Dådyr,Han,Dåhjort,4.0
2012,Guldborgsund,Dådyr,Hun,Då,6.0
2012,Guldborgsund,Dådyr,Hun,Då,3.0
2012,Guldborgsund,Dådyr,Hun,Då,2.0
2012,Guldborgsund,Dådyr,Han,Kalv,5.0
2012,Guldborgsund,Dådyr,Hun,Kalv,5.0
2012,Guldborgsund,Dådyr,,Kalv,8.0
2012,Vordingborg,Dådyr,Han,Dåhjort,4.0
2012,Vordingborg,Dådyr,Han,Dåhjort,4.0
2012,Vordingborg,Dådyr,Han,Dåhjort,2.0
2012,Vordingborg,Dådyr,Hun,Då,3.0
2012,Vordingborg,Dådyr,Hun,Då,3.0
2012,Vordingborg,Dådyr,Hun,Då,1.0
2012,Vordingborg,Dådyr,Han,Kalv,1.0
2012,Vordingborg,Dådyr,Hun,Kalv,2.0
2012,Vordingborg,Dådyr,,Kalv,1.0
2012,Middelfart,Dådyr,Han,Dåhjort,1.0
2012,Middelfart,Dådyr,Hun,Då,1.0
2012,Middelfart,Dådyr,Han,Kalv,1.0
2012,Middelfart,Dådyr,Hun,Kalv,2.0
2012,Assens,Dådyr,Han,Dåhjort,4.0
2012,Assens,Dådyr,Han,Dåhjort,1.0
2012,Faaborg-Midtfyn,Dådyr,Han,Dåhjort,10.0
2012,Faaborg-Midtfyn,Dådyr,Han,Dåhjort,3.0
2012,Faaborg-Midtfyn,Dådyr,Hun,Då,9.0
2012,Faaborg-Midtfyn,Dådyr,Hun,Då,1.0
2012,Faaborg-Midtfyn,Dådyr,Hun,Då,1.0
2012,Faaborg-Midtfyn,Dådyr,Han,Kalv,11.0
2012,Faaborg-Midtfyn,Dådyr,Hun,Kalv,11.0
2012,Faaborg-Midtfyn,Dådyr,,Kalv,4.0
2012,Kerteminde,Dådyr,Han,Dåhjort,9.0
2012,Kerteminde,Dådyr,Han,Dåhjort,2.0
2012,Kerteminde,Dådyr,Han,Dåhjort,3.0
2012,Kerteminde,Dådyr,Hun,Då,3.0
2012,Kerteminde,Dådyr,Hun,Då,1.0
2012,Kerteminde,Dådyr,Han,Kalv,1.0
2012,Kerteminde,Dådyr,Hun,Kalv,1.0
2012,Kerteminde,Dådyr,,Kalv,11.0
2012,Nyborg,Dådyr,Han,Dåhjort,12.0
2012,Nyborg,Dådyr,Han,Dåhjort,4.0
2012,Nyborg,Dådyr,Hun,Då,2.0
2012,Nyborg,Dådyr,Hun,Då,1.0
2012,Nyborg,Dådyr,Hun,Då,5.0
2012,Nyborg,Dådyr,Han,Kalv,1.0
2012,Nyborg,Dådyr,Hun,Kalv,2.0
2012,Nyborg,Dådyr,,Kalv,4.0
2012,Odense,Dådyr,Han,Dåhjort,1.0
2012,Odense,Dådyr,Han,Dåhjort,1.0
2012,Odense,Dådyr,Hun,Kalv,1.0
2012,Odense,Dådyr,,Kalv,1.0
2012,Svendborg,Dådyr,Han,Dåhjort,11.0
2012,Svendborg,Dådyr,Han,Dåhjort,8.0
2012,Svendborg,Dådyr,Han,Dåhjort,2.0
2012,Svendborg,Dådyr,Hun,Då,5.0
2012,Svendborg,Dådyr,Hun,Då,3.0
2012,Svendborg,Dådyr,Hun,Då,1.0
2012,Svendborg,Dådyr,Han,Kalv,3.0
2012,Svendborg,Dådyr,Hun,Kalv,6.0
2012,Svendborg,Dådyr,,Kalv,2.0
2012,Nordfyn,Dådyr,Han,Dåhjort,9.0
2012,Nordfyn,Dådyr,Han,Dåhjort,5.0
2012,Nordfyn,Dådyr,Han,Dåhjort,2.0
2012,Langeland,Dådyr,Han,Dåhjort,32.0
2012,Langeland,Dådyr,Han,Dåhjort,11.0
2012,Langeland,Dådyr,Han,Dåhjort,15.0
2012,Langeland,Dådyr,Hun,Då,13.0
2012,Langeland,Dådyr,Hun,Då,12.0
2012,Langeland,Dådyr,Hun,Då,19.0
2012,Langeland,Dådyr,Han,Kalv,9.0
2012,Langeland,Dådyr,Hun,Kalv,22.0
2012,Langeland,Dådyr,,Kalv,16.0
2012,Haderslev,Dådyr,Han,Dåhjort,1.0
2012,Haderslev,Dådyr,Hun,Då,1.0
2012,Billund,Dådyr,Han,Dåhjort,7.0
2012,Billund,Dådyr,Han,Dåhjort,2.0
2012,Billund,Dådyr,Hun,Då,4.0
2012,Billund,Dådyr,Hun,Då,2.0
2012,Billund,Dådyr,Han,Kalv,2.0
2012,Billund,Dådyr,Hun,Kalv,1.0
2012,Billund,Dådyr,,Kalv,1.0
2012,Sønderborg,Dådyr,Han,Dåhjort,2.0
2012,Sønderborg,Dådyr,Han,Dåhjort,4.0
2012,Sønderborg,Dådyr,Han,Dåhjort,2.0
2012,Sønderborg,Dådyr,Hun,Då,5.0
2012,Sønderborg,Dådyr,Hun,Då,3.0
2012,Sønderborg,Dådyr,Han,Kalv,2.0
2012,Sønderborg,Dådyr,Hun,Kalv,3.0
2012,Sønderborg,Dådyr,,Kalv,4.0
2012,Tønder,Dådyr,Han,Dåhjort,1.0
2012,Esbjerg,Dådyr,Han,Dåhjort,1.0
2012,Esbjerg,Dådyr,Han,Dåhjort,1.0
2012,Fanø,Dådyr,Han,Dåhjort,1.0
2012,Varde,Dådyr,Han,Dåhjort,2.0
2012,Varde,Dådyr,Han,Dåhjort,2.0
2012,Varde,Dådyr,Han,Dåhjort,4.0
2012,Varde,Dådyr,Hun,Då,3.0
2012,Varde,Dådyr,Hun,Då,1.0
2012,Varde,Dådyr,Han,Kalv,1.0
2012,Varde,Dådyr,Hun,Kalv,2.0
2012,Varde,Dådyr,,Kalv,2.0
2012,Vejen,Dådyr,Han,Dåhjort,1.0
2012,Vejen,Dådyr,Han,Dåhjort,1.0
2012,Vejen,Dådyr,Hun,Då,1.0
2012,Vejen,Dådyr,,Kalv,1.0
2012,Aabenraa,Dådyr,Han,Dåhjort,8.0
2012,Aabenraa,Dådyr,Han,Dåhjort,2.0
2012,Aabenraa,Dådyr,Han,Dåhjort,1.0
2012,Aabenraa,Dådyr,Hun,Då,7.0
2012,Aabenraa,Dådyr,Hun,Då,3.0
2012,Aabenraa,Dådyr,Hun,Då,4.0
2012,Aabenraa,Dådyr,Han,Kalv,1.0
2012,Aabenraa,Dådyr,Hun,Kalv,7.0
2012,Aabenraa,Dådyr,,Kalv,1.0
2012,Fredericia,Dådyr,Hun,Då,1.0
2012,Fredericia,Dådyr,Han,Kalv,1.0
2012,Horsens,Dådyr,Han,Dåhjort,1.0
2012,Horsens,Dådyr,Hun,Då,1.0
2012,Kolding,Dådyr,,Kalv,1.0
2012,Vejle,Dådyr,Han,Dåhjort,2.0
2012,Vejle,Dådyr,Han,Dåhjort,1.0
2012,Vejle,Dådyr,Hun,Då,1.0
2012,Herning,Dådyr,Han,Dåhjort,1.0
2012,Herning,Dådyr,Han,Dåhjort,4.0
2012,Herning,Dådyr,Han,Dåhjort,1.0
2012,Herning,Dådyr,Hun,Då,1.0
2012,Herning,Dådyr,Han,Kalv,1.0
2012,Herning,Dådyr,Hun,Kalv,1.0
2012,Herning,Dådyr,,Kalv,1.0
2012,Holstebro,Dådyr,Han,Dåhjort,1.0
2012,Holstebro,Dådyr,Han,Dåhjort,1.0
2012,Holstebro,Dådyr,Hun,Då,1.0
2012,Holstebro,Dådyr,Hun,Då,1.0
2012,Holstebro,Dådyr,Han,Kalv,1.0
2012,Holstebro,Dådyr,,Kalv,1.0
2012,Syddjurs,Dådyr,Han,Dåhjort,8.0
2012,Syddjurs,Dådyr,Han,Dåhjort,7.0
2012,Syddjurs,Dådyr,Han,Dåhjort,3.0
2012,Syddjurs,Dådyr,Hun,Då,2.0
2012,Syddjurs,Dådyr,Hun,Då,8.0
2012,Syddjurs,Dådyr,Hun,Då,6.0
2012,Syddjurs,Dådyr,Han,Kalv,4.0
2012,Syddjurs,Dådyr,Hun,Kalv,2.0
2012,Syddjurs,Dådyr,,Kalv,2.0
2012,Norddjurs,Dådyr,Han,Dåhjort,19.0
2012,Norddjurs,Dådyr,Han,Dåhjort,7.0
2012,Norddjurs,Dådyr,Han,Dåhjort,5.0
2012,Norddjurs,Dådyr,Hun,Då,25.0
2012,Norddjurs,Dådyr,Hun,Då,3.0
2012,Norddjurs,Dådyr,Hun,Då,11.0
2012,Norddjurs,Dådyr,Han,Kalv,16.0
2012,Norddjurs,Dådyr,Hun,Kalv,20.0
2012,Norddjurs,Dådyr,,Kalv,11.0
2012,Favrskov,Dådyr,Han,Dåhjort,5.0
2012,Favrskov,Dådyr,Han,Dåhjort,1.0
2012,Favrskov,Dådyr,Han,Dåhjort,1.0
2012,Favrskov,Dådyr,Hun,Då,4.0
2012,Favrskov,Dådyr,Hun,Då,1.0
2012,Favrskov,Dådyr,Hun,Då,1.0
2012,Favrskov,Dådyr,Hun,Kalv,1.0
2012,Favrskov,Dådyr,,Kalv,2.0
2012,Randers,Dådyr,Han,Dåhjort,5.0
2012,Randers,Dådyr,Han,Dåhjort,2.0
2012,Randers,Dådyr,Han,Dåhjort,1.0
2012,Randers,Dådyr,Hun,Då,4.0
2012,Randers,Dådyr,Hun,Då,1.0
2012,Randers,Dådyr,Hun,Då,1.0
2012,Randers,Dådyr,Hun,Kalv,3.0
2012,Randers,Dådyr,,Kalv,1.0
2012,Silkeborg,Dådyr,Han,Dåhjort,2.0
2012,Silkeborg,Dådyr,Han,Dåhjort,1.0
2012,Silkeborg,Dådyr,Han,Dåhjort,3.0
2012,Silkeborg,Dådyr,Hun,Då,3.0
2012,Silkeborg,Dådyr,Hun,Då,2.0
2012,Silkeborg,Dådyr,Hun,Då,3.0
2012,Silkeborg,Dådyr,Han,Kalv,1.0
2012,Silkeborg,Dådyr,Hun,Kalv,1.0
2012,Silkeborg,Dådyr,,Kalv,2.0
2012,Samsø,Dådyr,Han,Dåhjort,3.0
2012,Skanderborg,Dådyr,Han,Dåhjort,2.0
2012,Skanderborg,Dådyr,Hun,Då,1.0
2012,Skanderborg,Dådyr,,Kalv,2.0
2012,Aarhus,Dådyr,Han,Dåhjort,1.0
2012,Aarhus,Dådyr,Han,Dåhjort,1.0
2012,Aarhus,Dådyr,Han,Dåhjort,2.0
2012,Aarhus,Dådyr,Hun,Då,1.0
2012,Aarhus,Dådyr,Han,Kalv,1.0
2012,Aarhus,Dådyr,,Kalv,1.0
2012,Ikast-Brande,Dådyr,Han,Dåhjort,1.0
2012,Ikast-Brande,Dådyr,Hun,Då,1.0
2012,Ringkøbing-Skjern,Dådyr,Han,Dåhjort,1.0
2012,Ringkøbing-Skjern,Dådyr,Hun,Då,2.0
2012,Ringkøbing-Skjern,Dådyr,Han,Kalv,1.0
2012,Ringkøbing-Skjern,Dådyr,Hun,Kalv,1.0
2012,Hedensted,Dådyr,Han,Dåhjort,7.0
2012,Hedensted,Dådyr,Han,Dåhjort,4.0
2012,Hedensted,Dådyr,Hun,Då,4.0
2012,Hedensted,Dådyr,Han,Kalv,1.0
2012,Hedensted,Dådyr,Hun,Kalv,1.0
2012,Hedensted,Dådyr,,Kalv,4.0
2012,Skive,Dådyr,Han,Dåhjort,6.0
2012,Skive,Dådyr,Han,Dåhjort,1.0
2012,Skive,Dådyr,Han,Dåhjort,1.0
2012,Skive,Dådyr,Hun,Då,7.0
2012,Skive,Dådyr,Han,Kalv,2.0
2012,Skive,Dådyr,Hun,Kalv,2.0
2012,Skive,Dådyr,,Kalv,1.0
2012,Thisted,Dådyr,Han,Dåhjort,3.0
2012,Thisted,Dådyr,Hun,Då,2.0
2012,Thisted,Dådyr,,Kalv,1.0
2012,Viborg,Dådyr,Han,Dåhjort,3.0
2012,Viborg,Dådyr,Han,Dåhjort,2.0
2012,Viborg,Dådyr,Han,Dåhjort,1.0
2012,Viborg,Dådyr,Hun,Då,7.0
2012,Viborg,Dådyr,Hun,Då,1.0
2012,Viborg,Dådyr,Hun,Då,1.0
2012,Viborg,Dådyr,Han,Kalv,2.0
2012,Viborg,Dådyr,Hun,Kalv,1.0
2012,Viborg,Dådyr,,Kalv,3.0
2012,Brønderslev-Dronninglund,Dådyr,Han,Kalv,1.0
2012,Frederikshavn,Dådyr,Han,Dåhjort,3.0
2012,Frederikshavn,Dådyr,Han,Dåhjort,4.0
2012,Frederikshavn,Dådyr,Han,Dåhjort,1.0
2012,Frederikshavn,Dådyr,Hun,Då,5.0
2012,Frederikshavn,Dådyr,Hun,Då,1.0
2012,Frederikshavn,Dådyr,Hun,Då,1.0
2012,Frederikshavn,Dådyr,Han,Kalv,3.0
2012,Frederikshavn,Dådyr,Hun,Kalv,1.0
2012,Vesthimmerland,Dådyr,Han,Dåhjort,8.0
2012,Vesthimmerland,Dådyr,Han,Dåhjort,6.0
2012,Vesthimmerland,Dådyr,Han,Dåhjort,2.0
2012,Vesthimmerland,Dådyr,Hun,Då,8.0
2012,Vesthimmerland,Dådyr,Hun,Då,3.0
2012,Vesthimmerland,Dådyr,Hun,Då,2.0
2012,Vesthimmerland,Dådyr,Han,Kalv,4.0
2012,Vesthimmerland,Dådyr,Hun,Kalv,5.0
2012,Vesthimmerland,Dådyr,,Kalv,8.0
2012,Læsø,Dådyr,Han,Dåhjort,1.0
2012,Mariagerfjord,Dådyr,Han,Dåhjort,4.0
2012,Mariagerfjord,Dådyr,Han,Dåhjort,3.0
2012,Mariagerfjord,Dådyr,Han,Dåhjort,1.0
2012,Mariagerfjord,Dådyr,Hun,Då,3.0
2012,Mariagerfjord,Dådyr,Hun,Då,2.0
2012,Mariagerfjord,Dådyr,Han,Kalv,1.0
2012,Mariagerfjord,Dådyr,,Kalv,1.0
2012,Jammerbugt,Dådyr,Han,Dåhjort,1.0
2012,Jammerbugt,Dådyr,Han,Dåhjort,1.0
2012,Jammerbugt,Dådyr,Hun,Då,1.0
2012,Aalborg,Dådyr,Hun,Då,2.0
2012,Aalborg,Dådyr,Hun,Då,1.0
2012,Aalborg,Dådyr,Hun,Då,2.0
2012,Hjørring,Dådyr,Han,Dåhjort,6.0
2012,Hjørring,Dådyr,Han,Dåhjort,5.0
2012,Hjørring,Dådyr,Han,Dåhjort,4.0
2012,Hjørring,Dådyr,Hun,Då,7.0
2012,Hjørring,Dådyr,Hun,Då,3.0
2012,Hjørring,Dådyr,Hun,Då,1.0
2012,Hjørring,Dådyr,Han,Kalv,4.0
